"#CITATION: ""Ocean Networks Canada Data Archive", http://www.oceannetworks.ca, ADCP 2 MHz data from 8-9 Mar 2019, University of Victoria, Canada," Downloaded on 9 Mar 2019""  / Citation Title",,,,,,,
#METADATF:  BarkleyCanyon_Axis_ADCP2MHz_20190308T045900Z_20190309T045850Z-NaN_CSV_META.pdf  / Metadata file name,,,,,,,,,,,,
#SEARCHID:  8493402                              / DMAS Search ID from Oceans2.0,,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Location Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#STNNAME:   OceanNetworksCanada-Pacific-NortheastPacificOcean-BarkleyCanyon-Axis  / Station Name ,,,,,,,,,,,,
#STNCODE:   BACAX                                / Station Code ,,,,,,,,,,,,
#LATITUDE:     48.316713                         / Latitude North,,,,,,,,,,,,
#LONGITUDE:  -126.050664                         / Longitude East,,,,,,,,,,,,
#DEPTH:       985.0                              / Depth (m),,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Device Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#DEVCAT: ADCP 2 MHz                              / Device Category,,,,,,,,,,,,
#DEVTOT:    1  / Total number of Device Deployments contributing to data,,,,,,,,,,,,
#,,,,,,,,,,,,
2019-03-08T11:57:40.949Z,10.1,0,1.7,1,990.8560707,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:57:50.949Z,10.3,0,1.7,1,990.863916,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:58:00.949Z,10.2,0,1.7,1,990.8305734,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:58:10.949Z,10.3,0,1.7,1,990.852148,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:58:20.949Z,10.4,0,1.7,1,990.8286121,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:58:30.948Z,10.3,0,1.7,1,990.8619547,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:58:40.948Z,10.3,0,1.7,1,990.8286121,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:58:50.948Z,10.3,0,1.7,1,990.8482254,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:59:00.948Z,10.1,0,1.7,1,990.8256701,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:59:10.948Z,10,0,1.7,1,990.849206,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:59:20.948Z,10.3,0,1.7,1,990.8227281,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T11:59:30.948Z,10.3,0,1.7,1,990.8129214,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:59:40.948Z,10.1,0,1.7,1,990.8335154,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T11:59:50.948Z,10.2,0,1.7,1,990.8178247,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:00.950Z,10.2,0,1.7,1,990.843322,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:10.949Z,10.1,0,1.7,1,990.7972308,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:20.949Z,10.3,0,1.7,1,990.8188054,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:30.948Z,10.4,0,1.7,1,990.8511674,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:40.948Z,10.3,0,1.7,1,990.8168441,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:00:50.948Z,10.2,0,1.7,1,990.8354767,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:01:00.947Z,10.3,0,1.7,1,990.8217474,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:01:10.947Z,10.1,0,1.7,1,990.8384187,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:01:20.947Z,10,0,1.7,1,990.8168441,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:01:30.947Z,10.1,0,1.7,1,990.8070374,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:01:40.946Z,10.5,0,1.7,1,990.7844821,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:01:50.949Z,10.2,0,1.7,1,990.8354767,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:02:00.949Z,10.1,0,1.7,1,990.8158634,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:02:10.947Z,10.2,0,1.7,1,990.8217474,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:02:20.948Z,10.2,0,1.7,1,990.7854628,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:02:30.948Z,10.1,0,1.7,1,990.8089988,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:02:40.947Z,10.1,0,1.7,1,990.7815401,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:02:50.947Z,10.2,0,1.7,1,990.8295927,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:03:00.947Z,10.3,0,1.7,1,990.7893855,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:03:10.947Z,10.5,0,1.7,1,990.8139021,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:03:20.947Z,10.2,0,1.7,1,990.7864435,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:03:30.946Z,10.1,0,1.7,1,990.8246894,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:03:40.947Z,10.2,0,1.7,1,990.7795788,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:03:50.948Z,10.1,0,1.7,1,990.8217474,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:04:00.946Z,10.3,0,1.7,1,990.7668302,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:04:10.945Z,10.3,0,1.7,1,990.7795788,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:04:20.945Z,10.2,0,1.7,1,990.8070374,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:04:30.946Z,10.2,0,1.7,1,990.7736948,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:04:40.945Z,10.2,0,1.7,1,990.7697722,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:04:50.945Z,10.2,0,1.7,1,990.7854628,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:05:00.945Z,10.1,0,1.7,1,990.8021341,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:05:10.945Z,10.1,0,1.7,1,990.7795788,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:05:20.944Z,10.4,0,1.7,1,990.8109601,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:05:30.947Z,10.5,0,1.7,1,990.7521202,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:05:40.945Z,10.3,0,1.7,1,990.8207667,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:05:50.945Z,10.2,0,1.7,1,990.7805595,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:06:00.945Z,10.2,0,1.7,1,990.8011534,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:06:10.945Z,10.2,0,1.7,1,990.7511395,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:06:20.944Z,10.1,0,1.7,1,990.7736948,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:06:30.944Z,10.2,0,1.7,1,990.7854628,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:06:40.945Z,10.1,0,1.7,1,990.7825208,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:06:50.944Z,10.4,0,1.7,1,990.7521202,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:07:00.944Z,10.2,0,1.7,1,990.7511395,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:07:10.944Z,10.3,0,1.7,1,990.7864435,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:07:20.944Z,10.3,0,1.7,1,990.7687915,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:07:30.944Z,10.3,0,1.7,1,990.7589848,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:07:40.943Z,10.2,0,1.7,1,990.7707528,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:07:50.942Z,10.1,0,1.7,1,990.7511395,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:08:00.943Z,10.2,0,1.7,1,990.7256422,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:08:10.943Z,10.1,0,1.7,1,990.7756562,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:08:20.942Z,10.3,0,1.7,1,990.7462362,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:08:30.941Z,10.5,0,1.7,1,990.7374102,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:08:40.940Z,10.2,0,1.7,1,990.7217196,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:08:50.940Z,10.2,0,1.7,1,990.7364296,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:09:00.940Z,10.1,0,1.7,1,990.7540815,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:09:10.940Z,10.3,0,1.7,1,990.7158356,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:09:20.938Z,10.2,0,1.7,1,990.7315262,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:09:30.938Z,10.2,0,1.7,1,990.7138743,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:09:40.938Z,10.2,0,1.7,1,990.7383909,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:09:50.937Z,10.2,0,1.7,1,990.7491782,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:10:00.938Z,10.1,0,1.7,1,990.7423135,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:10:10.937Z,10.2,0,1.7,1,990.7481975,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:10:20.937Z,10.3,0,1.7,1,990.7276036,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:10:30.936Z,10.3,0,1.7,1,990.7413329,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:10:40.936Z,10.2,0,1.7,1,990.7138743,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:10:50.936Z,10.3,0,1.7,1,990.7295649,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:11:00.937Z,10.5,0,1.7,1,990.7481975,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:11:10.934Z,10.2,0,1.7,1,990.7089709,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:11:20.934Z,10.2,0,1.7,1,990.7197582,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:11:30.935Z,10.2,0,1.7,1,990.7227002,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:11:40.934Z,10.3,0,1.7,1,990.6991643,0,-1.2,1,1463.7,0,3.55,1
2019-03-08T12:11:50.934Z,10.3,0,1.7,1,990.7217196,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:12:00.933Z,10.2,0,1.7,1,990.6962223,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:12:10.933Z,10.3,0,1.7,1,990.7295649,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:12:20.933Z,10.3,0,1.7,1,990.7256422,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:12:30.934Z,10.2,0,1.7,1,990.6932803,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:12:40.934Z,10.2,0,1.7,1,990.6962223,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:12:50.934Z,10.3,0,1.7,1,990.7148549,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:13:00.933Z,10.3,0,1.7,1,990.7109323,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:13:10.932Z,10.3,0,1.7,1,990.6962223,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:13:20.931Z,10.2,0,1.7,1,990.6658217,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:13:30.931Z,10.3,0,1.7,1,990.6864156,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:13:40.931Z,10.4,0,1.7,1,990.682493,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:13:50.931Z,10.1,0,1.7,1,990.7070096,0,-1.1,1,1463.7,0,3.55,1
2019-03-08T12:14:00.931Z,10.3,0,1.7,1,990.7040676,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:14:10.931Z,10.2,0,1.7,1,990.6785703,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:14:20.931Z,10.3,0,1.7,1,990.6717057,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:14:30.932Z,10.1,0,1.7,1,990.6432664,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:14:40.932Z,10.1,0,1.7,1,990.6462084,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:14:50.930Z,10.3,0,1.7,1,990.6834736,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:15:00.930Z,10.1,0,1.7,1,990.6658217,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:15:10.930Z,10.1,0,1.7,1,990.7001449,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:15:20.930Z,10.1,0,1.7,1,990.6932803,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:15:30.930Z,10.1,0,1.7,1,990.644247,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:15:40.930Z,10.2,0,1.7,1,990.664841,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:15:50.930Z,10.2,0,1.7,1,990.6579764,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:16:00.929Z,10.2,0,1.7,1,990.6726863,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:16:10.929Z,10.3,0,1.7,1,990.6785703,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:16:20.931Z,10.1,0,1.7,1,990.6452277,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:16:30.930Z,10.1,0,1.7,1,990.7001449,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:16:40.929Z,10.2,0,1.7,1,990.6775897,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:16:50.929Z,10.2,0,1.7,1,990.6579764,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:17:00.929Z,10.2,0,1.7,1,990.6805316,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:17:10.928Z,10.5,0,1.7,1,990.6579764,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:17:20.928Z,10.1,0,1.7,1,990.670725,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:17:30.929Z,10.3,0,1.7,1,990.6893576,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:17:40.928Z,10.4,0,1.7,1,990.6599377,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:17:50.928Z,10.3,0,1.7,1,990.6422857,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:18:00.928Z,10.2,0,1.7,1,990.6579764,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:18:10.929Z,10.1,0,1.7,1,990.6569957,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:18:20.928Z,10.2,0,1.7,1,990.6364017,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:18:30.927Z,10.3,0,1.7,1,990.6569957,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:18:40.927Z,10.3,0,1.7,1,990.6422857,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:18:50.927Z,10.3,0,1.7,1,990.6520924,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:19:00.927Z,10.2,0,1.7,1,990.6579764,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:19:10.927Z,10.1,0,1.7,1,990.6697443,0,-1.2,1,1463.7,0,3.56,1
2019-03-08T12:19:20.927Z,10.3,0,1.7,1,990.6226724,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:19:30.927Z,10.3,0,1.7,1,990.6511117,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:19:40.927Z,10.3,0,1.7,1,990.6540537,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:19:50.926Z,10.3,0,1.7,1,990.6324791,0,-1.1,1,1463.7,0,3.56,1
2019-03-08T12:20:00.928Z,10.2,0,1.7,1,990.6452277,0,-1.2,1,1463.7,0,3.56,1
